HubNode,FrameElements
ClusterHub_829,Inclusion.Manner;Inclusion_scenario.Manner;Set_relation.Manner;Wholes_and_parts.Manner
ClusterHub_830,Breaking_off.Manner;Fragmentation_scenario.Manner
ClusterHub_831,Drop_in_on.Manner;Visitor_arrival.Manner
ClusterHub_832,Agriculture.Manner;Attempt_obtain_food_scenario.Manner;Food_gathering.Manner;Growing_food.Manner;Hunting.Manner;Hunting_scenario.Manner;Hunting_success_or_failure.Manner;Planting.Manner
ClusterHub_833,Compliance.Manner;Meet_specifications.Manner;Rising_to_a_challenge.Manner;Satisfying.Manner
ClusterHub_834,Getting_triggered.Manner;Triggering.Manner
ClusterHub_835,Rebellion.Manner;Revolution.Manner
ClusterHub_836,Business_closure.Manner;Endeavor_failure.Manner;Locale_closure.Manner
ClusterHub_837,Fire_going_out.Manner;Putting_out_fire.Manner
ClusterHub_838,Emergency_fire.Manner;Fire_burning.Manner
ClusterHub_839,Procreative_sex.Manner;Sex.Manner
ClusterHub_840,Arrival.Manner;Arrival_at_destination.Manner;Arrival_at_lodge.Manner;Attend_event.Manner;Event_tourism.Manner;Go_dancing.Manner;Go_places.Manner;Go_shopping.Manner;Hosting_event.Manner;Tourism_scenario_departure.Manner;Tourism_scenario_stay.Manner;Tourist_activities.Manner;Tourist_departure_locality.Manner
ClusterHub_841,Attracting_tourists.Manner;Attraction_tourism.Manner;Touring.Manner;Tourist_potential.Manner
ClusterHub_842,Crowd.Manner;Crowd_reactions.Manner
ClusterHub_843,Becoming.Manner;Transition_to_a_quality.Manner
ClusterHub_844,Clothing.Material;Clothing_parts.Material
ClusterHub_845,Accoutrements.Material;Ammunition.Material;Artifact.Material;Buildings.Material;Connectors.Material;Controller_object.Material;Distant_operated_IED.Material;Fastener.Material;Fire_break.Material;Improvised_explosive_device.Material;Information_display.Material;Key.Material;Law.Part;Money.Material;Physical_artworks.Material;School_Supplies.Material;Teaching_resource.Material;Toys.Material;Victim_operated_IED.Material;Weapon.Material
ClusterHub_846,Architectural_part.Material;Connecting_architecture.Material
ClusterHub_847,Musical_instruments.fe_Material;Noise_makers.Material
ClusterHub_848,Artifact_subpart.Material;Text_subpart.Material
ClusterHub_849,Object_of_knowledge.Material;Textual_Genre.Title
ClusterHub_850,Causation.Means;Cause_to_start.Means;Launch_process.Means
ClusterHub_851,Accomplishment.Means;Achieving_first.Means;Activity_teaching.Classroom;Activity_teaching.Type;Adducing.Means;Affirm_or_deny.Means;Agree_or_refuse_to_act.Means;Assemble.Means;Assistance.Means;Atonement.Amends;Attempt_suasion.Means;Attempting_and_resolving_scenario.Means;Attending.Means;Avoiding.Means;Bail_decision.Means;Beat_opponent.Means;Becoming_a_member.Means;Building.Means;Bungling.Means;Change_posture.Means;Change_tool.Means;Chatting.Means;Choosing.Means;Clemency.Means;Collaboration.Means;Communication.Means;Communication_manner.Means;Communication_means.Means;Communication_noise.Means;Communication_response.Means;Commutation.Means;Competition.Means;Complaining.Means;Confronting_problem.Means;Contacting.Means;Convey_importance.Means;Create_physical_artwork.Means;Create_representation.Means;Daring.Action;Discussion.Means;Dodging.Means;Elimination_tournament.Means;Encoding.Means;Enforcing.Means;Evading.Means;Exchange.Means;Execute_plan.Means;Exercising.Means;Expressing_publicly.Means;Finals.Means;Finish_competition.Means;Forming_relationships.Means;Front_for.Means;Gesture.Means;Get_a_job.Means;Heralding.Means;Indicating.Means;Ingest_substance.Means;Intentionally_act.Means;Intentionally_create.Means;Intercepting.Means;Justifying.Means;Knot_creation.Means;Knot_creation_scenario.Means;Legal_rulings.Means;Manipulate_into_doing.Means;Manufacturing.Means;Meet_with.Means;Mention.Means;Military_operation.Means;Name_conferral.Means;Pardon.Means;Passing_off.Means;Personal_relationship.Means;Political_actions.Means;Posing_as.Means;Practice.Means;Predicting.Means;Preliminary_stage.Means;Quarreling.Means;Quitting.Means;Reading_aloud.Means;Reasoning.Means;Reassuring.Means;Recording.Means;Renunciation.Means;Request.Means;Request_entity.Means;Resolve_problem.Means;Respond_to_proposal.Means;Reveal_secret.Means;Rite.Means;Rope_manipulation.Means;Sign_agreement.Means;Statement.Means;Suasion.Means;Successfully_communicate_message.Means;Summarizing.Means;Supporting.Means;Talking_into.Means;Telling.Means;Text_creation.Means;Translating.Means;Verdict.Means;Visiting.Means;Warning.Means;Win_prize.Means;Working_a_post.Means
ClusterHub_852,Abandonment.Means;Adjusting.Means;Apply_heat.Means;Appointing.Means;Arranging.Means;Arson.Means;Attaching.Means;Breaking_apart.Means;Breaking_out_captive.Means;Bringing.Means;Burying.Means;Cause_bodily_experience.Means;Cause_change.Means;Cause_change_of_consistency.Means;Cause_change_of_phase.Means;Cause_change_of_position_on_a_scale.Means;Cause_change_of_strength.Means;Cause_emotion.Means;Cause_expansion.Means;Cause_fluidic_motion.Means;Cause_impact.Means;Cause_motion.Means;Cause_proliferation_in_number.Means;Cause_temperature_change.Means;Cause_to_amalgamate.Means;Cause_to_be_dry.Means;Cause_to_be_included.Means;Cause_to_be_sharp.Means;Cause_to_be_wet.Means;Cause_to_burn.Means;Cause_to_continue.Means;Cause_to_end.Means;Cause_to_experience.Means;Cause_to_fragment.Means;Cause_to_make_noise.Means;Cause_to_make_progress.Means;Cause_to_move_in_place.Means;Cause_to_perceive.Means;Cause_to_resume.Means;Cause_to_rot.Means;Cause_to_wake.Means;Change_accessibility.Means;Change_event_duration.Means;Change_event_time.Means;Change_operational_state.Means;Change_resistance.Means;Closure.Means;Come_together.Means;Container_focused_placing.Means;Container_focused_removing.Means;Cooking_creation.Means;Corroding_caused.Means;Creating.Means;Cutting.Means;Damaging.Means;Destroying.Means;Detaching.Means;Detonate_explosive.Means;Dispersal.Means;Downing.Means;Dressing.Means;Emptying.Means;Encounter.Means;Endangering.Endangering_act;Erasing.Means;Excreting.Means;Expend_resource.Means;Exporting.Means;Extradition.Means;Filling.Means;Firing.Means;Forgoing.Means;Freeing_from_confinement.Means;Gathering_up.Means;Grinding.Means;Grooming.Means;Hiding_objects.Means;Hiring.Means;Hit_target.Means;Holding_off_on.Means;Immobilization.Means;Import_export_scenario.Means;Importing.Means;Imposing_obligation.Means;Imprisonment.Means;Infecting.Means;Inhibit_movement.Means;Installing.Means;Intentionally_affect.Means;Interrupt_process.Means;Limiting.Means;Making_arrangements.Means;Manipulate_into_shape.Means;Operating_a_system.Means;Operational_testing.Means;Passing.Means;Placing.Means;Placing_scenario.Means;Publishing.Means;Rape.Means;Rejuvenation.Means;Releasing.Means;Releasing_from_custody.Means;Removing.Means;Removing_scenario.Means;Render_nonfunctional.Means;Reparation.Means;Replacing.Means;Rescuing.Means;Reshaping.Means;Setting_back_burn.Means;Setting_fire.Means;Shoot_projectiles.Means;Shooting_scenario.Means;Short_selling.Means;Silencing.Means;Smuggling.Means;Soaking.Means;Transitive_action.Means;Undressing.Means;Use_firearm.Means;Using.Means
ClusterHub_853,Duplication.Means;Forging.Means
ClusterHub_854,Becoming_separated.Means;Separating.Means
ClusterHub_855,Aiming.Means;Attempt_distant_interaction_scenario.Means;Ingestion.Means;Manipulation.Means
ClusterHub_856,Being_in_category.Means;Categorization.Means;Communicate_categorization.Means
ClusterHub_857,Adding_up.Means;Adopt_selection.Means;Assessing.Means;Cogitation.Means;Memorization.Means;Research.Means;Scheduling.Means;Tasting.Means;Trying_out.Means;Worry.Means
ClusterHub_858,Evidence.Means;Explaining_the_facts.Means
ClusterHub_859,Bragging.Means;Judgment.Means;Judgment_communication.Means;Judgment_direct_address.Means
ClusterHub_860,Arriving.Means;Cause_to_land.Means;Vehicle_landing.Means;Visit_host_arrival.Means;Visit_host_stay.Means;Visiting_scenario_arrival.Means;Visiting_scenario_stay.Means
ClusterHub_861,Departing.Means;Escaping.Means;Quitting_a_place.Means;Visit_host_departure.Means;Visiting_scenario_departing.Means;Visitor_departure.Means
ClusterHub_862,Path_shape.Means;Traversing.Means
ClusterHub_863,Cotheme.Means;Fleeing.Means;Intentional_traversing.Means;Self_motion.Means;Setting_out.Means;Tourism_scenario.Means;Travel.Means
ClusterHub_864,Operate_vehicle.Means;Operate_vehicle_scenario.Means;Piracy.Means
ClusterHub_865,Perception_active.Means;Perception_experience.Means;Punctual_perception.Means
ClusterHub_866,Change_of_leadership.Means;Leadership.Means;Reject_leadership.Means
ClusterHub_867,Commerce_scenario.Means;Exchange_currency.Means;Tourist_service_transaction.Means
ClusterHub_868,Attack.Means;Besieging.Means;Conquering.Means;Counterattack.Means;Defending.Means;Fighting_activity.Means;Hostile_encounter.Means;Invading.Means;Invasion_scenario.Means;Repel.Means;Suicide_attack.Means
ClusterHub_869,Committing_crime.Means;Misdeed.Means;Robbery.Means;Theft.Means
ClusterHub_870,Residence.Means;Temporary_stay.Means
ClusterHub_871,Activity_learning.Means;Education_teaching.Means;Examination.Means
ClusterHub_872,Abusing.Means;Cause_harm.Means;Corporal_punishment.Means;Terrorism.Means;Violence.Means
ClusterHub_873,Attempt.Means;Attempt_means.Means;Work.Means
ClusterHub_874,Earnings_and_losses.Means;Giving.Means;Offering.Means;Renting_out.Means;Submitting_documents.Means;Supply.Means;Surrendering_possession.Means;Tourist_service_pay.Means;Tourist_service_sell.Means
ClusterHub_875,Activity_finish.Means;Activity_ongoing.Means;Activity_pause.Means;Activity_start.Means;Activity_stop.Means;Finish_game.Means;Halt.Means;Retaining.Means
ClusterHub_876,Hire_provide_touristic_services.Means;Pay_collect_touristic_services.Means;Transfer.Means
ClusterHub_877,Amassing.Means;Documents.Medium;Get_document.Means;Getting.Means;Kidnapping.Means;Planning_by_tourist.Means;Receiving.Means;Receiving_scenario.Means;Renting.Means;Taking.Means;Tourism_scenario_preparation.Means;Tourist_service_buy.Means;Tourist_service_collect.Means;Tourist_service_reserve.Means
ClusterHub_878,Fining.Means;Revenge.Punishment;Rewards_and_punishments.Means
ClusterHub_879,Seeking.Means;Seeking_to_achieve.Means;Shopping.Means
ClusterHub_880,Inspecting.Means;Patrolling.Means
ClusterHub_881,Delivery.Means;Product_delivery.Means
ClusterHub_882,Getting_vehicle_underway.Means;Vehicle_departure_initial_stage.Means
ClusterHub_883,Breaking_off.Means;Fragmentation_scenario.Means
ClusterHub_884,Drop_in_on.Means;Visitor_arrival.Means
ClusterHub_885,Agriculture.Means;Attempt_obtain_food_scenario.Means;Food_gathering.Means;Growing_food.Means;Hunting.Means;Hunting_scenario.Means;Hunting_success_or_failure.Means;Planting.Means
ClusterHub_886,Attempt_obtain_mineral_scenario.Means;Mining.Means
ClusterHub_887,Compliance.Means;Meet_specifications.Means;Rising_to_a_challenge.Means;Satisfying.Means
ClusterHub_888,Rebellion.Means;Revolution.Means
ClusterHub_889,Procreative_sex.Means;Sex.Means
ClusterHub_890,Arrival.Means;Arrival_at_destination.Means;Arrival_at_lodge.Means;Go_dancing.Means;Go_places.Means;Go_shopping.Means;Tourism_scenario_departure.Means;Tourism_scenario_stay.Means;Tourist_activities.Means;Tourist_departure_locality.Means
ClusterHub_891,Attracting_tourists.Means;Attraction_tourism.Means;Touring.Means;Tourist_potential.Means
ClusterHub_892,Abundance.Measure;Scarcity.Measure
ClusterHub_893,Records.Medium;Text.Medium;Text_creation.Medium;Textual_Genre.Midia
ClusterHub_894,Cause_to_start.Medium;Launch_process.Medium
ClusterHub_895,Borrowing.Means_of_transfer;Receiving.Mode_of_transfer;Receiving_scenario.Mode_of_transfer
ClusterHub_896,Arriving.Mode_of_transportation;Vehicle_landing.Mode_of_transportation;Visit_host_arrival.Mode_of_transportation;Visiting_scenario_arrival.Mode_of_transportation
ClusterHub_897,Departing.Mode_of_transportation;Escaping.Vehicle;Quitting_a_place.Vehicle;Setting_out.Vehicle;Travel.Travel_means;Visit_host_departure.Mode_of_transportation;Visiting_scenario_departing.Mode_of_transportation;Visitor_departure.Mode_of_transportation
ClusterHub_898,Drop_in_on.Mode_of_transportation;Visitor_arrival.Mode_of_transportation
ClusterHub_899,Foreign_or_domestic_country.Name;Political_locales.Name;Relational_political_locales.Name
ClusterHub_900,Distant_operated_IED.Name;Improvised_explosive_device.Name;Victim_operated_IED.Name;Weapon.Name
ClusterHub_901,Musical_instruments.fe_Nome;Noise_makers.Name
ClusterHub_902,Firing_point.Name;Locale_by_event.Name
ClusterHub_903,Calendric_unit.Name;Location_in_time.Name
ClusterHub_904,Sports_venues.Name;Sports_venues_subparts.Name
ClusterHub_905,Drop_in_on.Normal_location;Visit_host.Normal_location;Visiting.Normal_location;Visitor_arrival.Normal_location;Visitor_scenario.Normal_location
ClusterHub_906,Visit_host_arrival.Normal_location;Visit_host_stay.Normal_location;Visiting_scenario.Normal_location;Visiting_scenario_arrival.Normal_location;Visiting_scenario_stay.Normal_location;Visitor_and_host.Normal_location
ClusterHub_907,Arrival.Origin;Arrival_at_destination.Source;Arrival_at_lodge.Source;Go_dancing.Source;Go_places.Origin;Go_shopping.Source;Planning_by_tourist.Source;Tourism_scenario.Normal_location;Tourism_scenario_preparation.Origin;Tourism_scenario_stay.Origin;Tourist_activities.Source;Tourist_service_reserve.Source
ClusterHub_908,Eclipse.Obstruction;Hiding_objects.Obstruction
ClusterHub_909,Architectural_part.Orientation;Body_parts.Orientational_location;Connecting_architecture.Orientation;Part_edge.Orientation;Part_whole.Orientation;Shaped_part.Orientation;Vehicle_subpart.Orientation
ClusterHub_910,Education_professional.Origin;Medical_professionals.Origin;Member_of_military.Origin;People_by_military_specialty.Origin;People_by_vocation.Origin;Performers.Origin;Referees.Origin;Representative.Origin;Student_body.Origin
ClusterHub_911,Animals.Origin;Biological_entity.Origin;Irregular_combatants.Origin;Noncombatant.Origin;People.Origin;People_along_political_spectrum.Origin;People_by_age.Origin;People_by_leisure_activity.Origin;People_by_morality.Origin;People_by_religion.Origin;Plants.Origin
ClusterHub_912,Seeking.Outcome;Seeking_to_achieve.Outcome;Shopping.Outcome;Work.Outcome
ClusterHub_913,Agriculture.Outcome;Attempt_obtain_food_scenario.Outcome;Hunting.Outcome;Hunting_scenario.Outcome;Planting.Outcome
ClusterHub_914,Attempt_obtain_mineral_scenario.Outcome;Mining.Outcome
ClusterHub_915,Aiming.Outcome;Attempt.Outcome;Attempt_distant_interaction_scenario.Outcome;Attempt_means.Outcome;Attempting_and_resolving_scenario.Outcome;Hit_or_miss.Outcome
ClusterHub_916,Ineffability.Parameter;Stimulus_focus.Parameter
ClusterHub_917,Annoyance.Parameter;Desirability.Parameter;Emotion_directed.Parameter;Emotions.Parameter;Emotions_by_possibility.Parameter;Emotions_by_stimulus.Parameter;Emotions_of_mental_activity.Parameter;Emotions_success_or_failure.Parameter;Experiencer_focused_emotion.Parameter;Fear.Parameter;Just_found_out.Parameter;Mental_stimulus_exp_focus.Parameter;Mental_stimulus_stimulus_focus.Parameter;Others_situation_as_stimulus.Parameter;Tolerating.Parameter
ClusterHub_918,Distant_operated_IED.Part;Improvised_explosive_device.Part;Victim_operated_IED.Part;Weapon.Part
ClusterHub_919,Part_orientational.Part_prop;Temporal_subregion.Subpart_property
ClusterHub_920,Cause_change_of_position_on_a_scale.Path;Cause_proliferation_in_number.Path;Change_of_temperature.Depictive;Change_position_on_a_scale.Path;Proliferating_in_number.Path
ClusterHub_921,Exporting.Path;Import_export_scenario.Path;Importing.Path
ClusterHub_922,Attack.Path;Counterattack.Path;Invading.Path;Suicide_attack.Path
ClusterHub_923,Sound_movement.Path;Sounds.Path;Vocalizations.Path
ClusterHub_924,Container_focused_removing.Path;Removing_scenario.Path
ClusterHub_925,Drop_in_on.Path;Visitor_arrival.Path
ClusterHub_926,Container_focused_placing.Path;Placing_scenario.Path
ClusterHub_927,Arrival.Path;Arrival_at_destination.Path;Arrival_at_lodge.Path
ClusterHub_928,Cause_to_move_in_place.Periodicity;Moving_in_place.Periodicity
ClusterHub_929,Finals.Finals;Sports_event.Phase
ClusterHub_930,Causation.Place;Cause_to_start.Place;Launch_process.Place
ClusterHub_931,Adducing.Place;Affirm_or_deny.Place;Bragging.Place;Chatting.Place;Communicate_categorization.Place;Communication.Place;Complaining.Place;Judgment_communication.Place;Judgment_direct_address.Place;Labeling.Place;Predicting.Place;Reading_aloud.Place;Recording.Place;Renunciation.Place;Reveal_secret.Place;Statement.Place;Telling.Place;Warning.Place
ClusterHub_932,Abandonment.Place;Adjusting.Place;Appointing.Place;Arson.Place;Attaching.Place;Becoming_detached.Place;Becoming_silent.Place;Being_awake.Place;Being_in_captivity.Place;Being_in_operation.Place;Being_incarcerated.Place;Breaking_apart.Place;Breaking_out_captive.Place;Cause_bodily_experience.Place;Cause_change.Place;Cause_change_of_consistency.Place;Cause_change_of_phase.Place;Cause_change_of_position_on_a_scale.Place;Cause_change_of_strength.Place;Cause_emotion.Place;Cause_expansion.Place;Cause_fluidic_motion.Place;Cause_impact.Place;Cause_motion.Place;Cause_proliferation_in_number.Place;Cause_temperature_change.Place;Cause_to_be_dry.Place;Cause_to_be_included.Place;Cause_to_be_sharp.Place;Cause_to_be_wet.Place;Cause_to_burn.Place;Cause_to_continue.Place;Cause_to_end.Place;Cause_to_experience.Place;Cause_to_fragment.Place;Cause_to_make_noise.Place;Cause_to_make_progress.Place;Cause_to_move_in_place.Place;Cause_to_perceive.Place;Cause_to_resume.Place;Cause_to_rot.Place;Cause_to_wake.Place;Change_accessibility.Place;Change_of_phase.Place;Change_of_phase_scenario.Place;Change_operational_state.Place;Change_resistance.Place;Closure.Place;Condition_symptom_relation.Place;Container_focused_placing.Place;Container_focused_removing.Place;Corroding.Place;Corroding_caused.Place;Creating.Place;Cure.Place;Cutting.Place;Damaging.Place;Death.Place;Destroying.Place;Detaching.Place;Detaining.Place;Detonate_explosive.Place;Downing.Place;Emergency_fire.Place;Employment_end.Place;Employment_start.Place;Emptying.Place;Endangering.Place;Erasing.Place;Exchange_currency.Place;Expend_resource.Place;Extradition.Place;Filling.Place;Fire_burning.Place;Firing.Place;Freeing_from_confinement.Place;Fugitive.Place;Gathering_up.Place;Grinding.Place;Grooming.Place;Hiding_objects.Place;Hiring.Place;Hit_target.Place;Immobilization.Place;Imposing_obligation.Place;Imprisonment.Place;Infecting.Place;Inhibit_movement.Place;Institutionalization.Place;Intentionally_affect.Place;Interrupt_process.Place;Killing.Place;Limiting.Place;Making_arrangements.Place;Manipulate_into_doing.Place;Manipulate_into_shape.Place;Medical_conditions.Place;Moving_in_place.Place;Operating_a_system.Place;Operational_testing.Place;Passing.Place;Perception_experience.Place;Placing_scenario.Place;Preserving_materials.Place;Prison.Location;Processing_materials.Place;Publishing.Place;Rape.Place;Recovery.Place;Rejuvenation.Place;Releasing.Place;Releasing_from_custody.Place;Removing.Place;Removing_scenario.Place;Render_nonfunctional.Place;Reparation.Place;Replacing.Place;Rescuing.Place;Reshaping.Place;Resolve_problem.Place;Setting_back_burn.Place;Setting_fire.Place;Shoot_projectiles.Place;Shooting_scenario.Place;Short_selling.Place;Silencing.Place;Soaking.Place;Soaking_up.Place;Surviving.Place;Transitive_action.Place;Use_firearm.Place;Using.Place;Wagering.Place
