superFE,relation,subFE
1873,inheritance,9449
1873,using,958
1958,inheritance,6636
1958,inheritance,7803
1958,inheritance,1381
1958,inheritance,9049
1958,inheritance,10186
1958,inheritance,8879
1958,inheritance,9806
1958,inheritance,2787
1958,using,3699
1958,using,10452
2322,inheritance,11412
2322,inheritance,11573
3307,subframe,7401
3627,using,9578
3753,using,10818
4553,inheritance,1105
4553,inheritance,1365
4553,inheritance,1803
4553,inheritance,1425
4553,inheritance,1381
4553,inheritance,4186
4553,inheritance,1143
5403,inheritance,10031
5622,inheritance,8489
5965,inheritance,7335
5965,subframe,620
6758,inheritance,10795
7335,subframe,7361
7361,inheritance,7401
8397,inheritance,8204
8575,inheritance,8397
8575,inheritance,8614
9049,precedes,6636
9374,causative_of,859
9745,inheritance,1273
10378,using,10396
11147,causative_of,11184
11156,using,11147
11412,precedes,11595
11462,precedes,11477
11462,subframe,11511
11462,subframe,11752
11462,subframe,8204
11462,subframe,12037
11573,precedes,11595
11573,precedes,11412
11752,inheritance,11857
11752,inheritance,11897
2890,inheritance,10652
2890,inheritance,13466
2890,subframe,13584
2127,inheritance,4575
932,causative_of,4614
1053,inheritance,7008
13156,inheritance,12835
1939,causative_of,2943
2943,inchoative_of,2952
1523,inheritance,6065
1523,inheritance,6608
1523,using,9571
1761,inheritance,7771
1776,inheritance,7786
3068,using,6077
5718,subframe,1523
1902,inheritance,1930
1902,inheritance,9416
1902,inheritance,10299
1902,inheritance,10331
1902,inheritance,10727
1902,inheritance,1781
1902,inheritance,12353
3432,using,7278
3534,inheritance,6897
5979,inheritance,5980
10299,inheritance,10308
1459,inheritance,1576
1459,inheritance,11319
2209,inheritance,2763
2209,inheritance,2103
2209,inheritance,2515
2209,inheritance,2243
2209,inheritance,4058
2209,inheritance,1937
2209,inheritance,1945
2209,inheritance,2357
2209,inheritance,2392
2209,inheritance,3101
2209,inheritance,2807
2209,inheritance,3815
2209,inheritance,1423
2209,inheritance,5346
2209,inheritance,4902
2209,inheritance,6168
2209,inheritance,7564
2209,inheritance,4204
2209,inheritance,1632
2209,inheritance,2428
2209,inheritance,2481
2209,inheritance,164
2209,inheritance,1072
2209,inheritance,5399
2209,inheritance,9320
2209,inheritance,6263
2209,inheritance,8905
2209,inheritance,131
2209,inheritance,11176
2209,using,2531
2209,inheritance,13499
4552,inheritance,1104
4552,inheritance,1799
4552,inheritance,1423
4552,inheritance,1380
4552,inheritance,4182
4552,inheritance,1137
10499,precedes,2357
135,using,1657
427,using,7202
438,inheritance,5443
438,inheritance,7170
438,using,2131
438,using,5794
438,inheritance,12701
758,inheritance,7509
834,using,389
1657,using,4708
4807,inheritance,8072
7202,inheritance,7235
450,inheritance,12694
1269,using,10702
3630,using,9581
3697,using,1269
4073,inheritance,8828
4073,inheritance,10626
4663,inheritance,10908
8396,inheritance,8205
8574,inheritance,8396
8574,inheritance,8613
9146,using,9166
9741,inheritance,1269
621,inheritance,7360
795,see_also,847
847,inheritance,9176
847,using,4451
5833,inheritance,10205
157,using,2658
7675,perspective_on,2377
9328,inheritance,2377
3533,inheritance,6893
8309,using,4205
2888,inheritance,10654
2888,subframe,13586
4033,inheritance,4094
4033,inheritance,4019
4033,inheritance,1468
4033,inheritance,1620
4033,inheritance,4911
4033,inheritance,1783
4033,inheritance,5063
4033,inheritance,6799
4033,inheritance,6990
4033,inheritance,2888
4033,inheritance,7836
4033,inheritance,10422
4033,inheritance,10429
4033,inheritance,10944
4033,inheritance,7463
4033,inheritance,11137
4033,subframe,9868
4033,inheritance,13124
4033,using,13229
4033,inheritance,13529
4033,inheritance,13556
1699,inheritance,5092
5959,inheritance,7331
5959,subframe,553
7331,subframe,7355
225,inheritance,4326
2250,causative_of,4790
1186,inheritance,10128
1186,inheritance,10150
1186,inheritance,9940
1186,inheritance,11068
1531,inheritance,10112
1890,inheritance,6420
1899,inheritance,1928
1899,inheritance,1907
1899,inheritance,1890
1899,inheritance,9415
1899,inheritance,3549
1899,inheritance,1782
1899,inheritance,12364
1928,inheritance,3715
1928,inheritance,2014
1928,using,1782
2403,inheritance,2927
2403,inheritance,4031
2403,inheritance,1899
2927,inheritance,2260
4031,inheritance,4097
4031,inheritance,4021
4031,inheritance,1475
4031,inheritance,1628
4031,inheritance,4909
4031,inheritance,1782
4031,inheritance,5061
4031,inheritance,6797
4031,inheritance,6994
4031,inheritance,2894
4031,inheritance,7834
4031,inheritance,10420
4031,inheritance,10427
4031,inheritance,10942
4031,inheritance,7461
4031,inheritance,11138
4031,inheritance,13125
4031,using,13230
4031,inheritance,13532
4031,inheritance,13559
4031,inheritance,13595
6135,inheritance,10112
9415,inheritance,1920
10435,inheritance,10443
11043,inheritance,11119
556,inheritance,10370
3656,using,9104
5967,inheritance,7337
5967,subframe,556
7337,subframe,7363
7363,inheritance,7403
10370,using,10388
1565,inheritance,1671
8568,inheritance,8390
8568,inheritance,8607
1529,inheritance,4961
1529,inheritance,3161
1529,inheritance,9828
2933,inheritance,4977
2933,inheritance,5071
2933,inheritance,5078
2933,inheritance,5317
2933,inheritance,6787
2933,inheritance,10160
2933,inheritance,10232
2933,inheritance,5200
2933,inheritance,12315
2933,inheritance,4984
1296,inheritance,8222
1296,inheritance,9298
5401,inheritance,10029
7741,inheritance,8006
8270,subframe,8285
8270,subframe,8303
8285,precedes,8303
188,inheritance,5001
188,see_also,6292
7684,inheritance,188
7684,using,6556
495,inheritance,8955
495,using,3447
495,using,9290
444,inheritance,7175
1063,inheritance,4745
1305,inheritance,8231
1305,inheritance,9307
1961,inheritance,9052
1961,inheritance,10189
1961,using,10455
3655,using,9103
4071,inheritance,8826
4071,inheritance,10473
4071,inheritance,10624
4761,perspective_on,9138
4761,using,9138
5838,inheritance,10210
5938,using,10102
7206,inheritance,7239
8279,subframe,8293
8279,subframe,8311
8293,precedes,8311
8690,inheritance,8718
8690,inheritance,8749
8718,subframe,8729
8718,subframe,8675
8749,perspective_on,8763
8749,subframe,8780
8749,subframe,8700
9138,using,9159
9748,inheritance,1276
1528,inheritance,4960
1528,inheritance,1544
1528,inheritance,3163
1528,inheritance,3152
1528,inheritance,3166
1528,inheritance,9829
1528,inheritance,10115
1528,inheritance,1912
1528,inheritance,9867
46,using,7426
7351,inheritance,7391
6134,inheritance,6566
6134,inheritance,10111
6134,using,6886
10434,inheritance,10442
558,inheritance,10372
1525,inheritance,1775
1525,using,9573
1959,inheritance,9050
1959,inheritance,10187
1959,using,10453
3784,causative_of,3001
5404,inheritance,10032
5623,inheritance,8490
9141,using,9161
9751,inheritance,1279
10372,using,10390
2935,inheritance,4979
2935,inheritance,5073
2935,inheritance,5080
2935,inheritance,5319
2935,inheritance,6789
2935,inheritance,5416
2935,inheritance,10162
2935,inheritance,10234
2935,inheritance,5202
2935,inheritance,12316
2935,inheritance,4986
5202,inheritance,5215
5202,inheritance,10533
5202,inheritance,10631
5202,inheritance,13486
5202,inheritance,13545
10533,using,10547
301,inheritance,2685
301,inheritance,7610
301,inheritance,5492
301,using,10674
1541,inheritance,1528
2896,inheritance,10656
2896,inheritance,13485
5049,inheritance,8334
5049,inheritance,10823
5049,inheritance,10871
5049,inheritance,10883
5049,inheritance,10896
5049,inheritance,9954
5049,inheritance,13526
5049,inheritance,10596
4676,causative_of,179
7144,inheritance,7096
7144,using,7102
7566,causative_of,4451
2313,subframe,4754
3543,inheritance,8510
45,inheritance,2761
45,inheritance,760
45,subframe,5085
45,using,2294
45,using,625
45,using,6649
45,using,7429
306,inheritance,2688
306,inheritance,5780
306,inheritance,7614
306,inheritance,5497
518,metaphorical_projection,6639
560,inheritance,8550
560,inheritance,10374
700,using,5958
720,inheritance,10928
720,using,5753
720,using,4901
720,using,6702
720,using,6744
1121,inheritance,8350
1265,inheritance,2148
1265,using,4183
1265,using,10699
1265,using,7828
1666,precedes,1715
1666,precedes,1685
1666,precedes,1690
1666,using,2647
1666,using,2656
1666,using,6675
1690,inheritance,5085
1740,perspective_on,8497
1828,inheritance,2060
1828,inheritance,3910
1828,inheritance,6399
1828,inheritance,3904
1828,inheritance,1755
1828,inheritance,1360
2320,inheritance,11411
2320,inheritance,11572
3628,using,9579
3649,using,9097
3783,using,4199
3966,inheritance,3323
3992,using,3951
4039,perspective_on,6833
4039,perspective_on,6817
4401,inheritance,2181
4636,inheritance,9553
5716,subframe,1519
5722,inheritance,5659
5722,subframe,1828
5920,using,6897
5958,inheritance,7330
5958,subframe,625
7614,inheritance,5830
7614,inheritance,5847
7668,perspective_on,2381
7668,perspective_on,2370
8278,inheritance,7756
8310,using,4199
8516,using,9768
8845,subframe,8807
8845,subframe,8817
8845,subframe,8854
9723,inheritance,664
9737,inheritance,1265
10374,using,10392
11572,precedes,11594
11572,precedes,11411
563,inheritance,10377
4068,inheritance,8822
4068,inheritance,10469
4068,inheritance,10620
5966,inheritance,7336
7336,subframe,7362
7362,inheritance,7402
9144,using,9164
9750,inheritance,1278
10377,using,10395
11362,perspective_on,11359
11362,perspective_on,11361
11363,perspective_on,11358
11363,perspective_on,11360
11449,precedes,11463
11449,subframe,11826
11463,subframe,11510
11463,subframe,11749
11463,subframe,12034
11489,subframe,11360
11489,subframe,11682
11489,subframe,11775
11489,subframe,11909
11496,using,11365
11496,subframe,11449
11496,subframe,11463
11496,subframe,11489
11749,inheritance,11854
11749,inheritance,11894
11775,precedes,11360
1759,inheritance,7769
2358,inheritance,5334
2358,using,10562
7359,inheritance,7399
10562,inheritance,10572
1974,inheritance,11332
1901,inheritance,10298
1901,inheritance,10330
1901,inheritance,10726
1901,inheritance,12348
10298,inheritance,10307
1778,inheritance,7788
5020,inheritance,6339
6345,inchoative_of,6339
40,inheritance,3518
40,inheritance,757
40,inheritance,679
40,inheritance,3351
40,see_also,779
40,see_also,757
40,using,779
40,using,145
40,using,710
40,using,3505
40,using,1446
40,using,7438
60,inheritance,3215
60,inheritance,3776
60,inheritance,3195
60,inheritance,5876
60,inheritance,3957
60,inheritance,2662
60,inheritance,3994
60,inheritance,3972
60,inheritance,3676
60,inheritance,3397
60,inheritance,4407
60,inheritance,7893
60,inheritance,3416
60,inheritance,9606
60,inheritance,9686
60,inheritance,729
60,inheritance,710
60,inheritance,9719
60,inheritance,9729
60,inheritance,10354
60,inheritance,11201
111,causative_of,4684
126,causative_of,8121
161,using,2662
224,inheritance,13143
224,inheritance,4436
710,inheritance,2543
710,inheritance,10918
710,see_also,729
710,see_also,660
710,using,5748
729,precedes,710
729,using,5735
757,inheritance,597
757,inheritance,3313
757,inheritance,7508
757,subframe,7357
880,using,13167
880,see_also,13167
1052,inheritance,4744
1088,perspective_on,4069
1199,see_also,1446
1257,inheritance,2153
1462,inheritance,11318
1553,inheritance,1695
1731,inheritance,10887
1774,inheritance,7784
1833,inheritance,6404
1935,causative_of,2947
1960,inheritance,9051
1960,inheritance,10188
1960,using,10454
1960,inheritance,13469
2099,inheritance,2167
2099,inheritance,2153
2099,inheritance,2189
2099,inheritance,3365
2226,inheritance,1678
2234,subframe,2226
2234,subframe,1462
2234,subframe,7864
2234,using,6000
3215,causative_of,3225
3313,subframe,7397
3397,causative_of,3373
3416,causative_of,3458
3518,using,6328
3518,using,10799
3676,causative_of,3276
3776,causative_of,2991
3994,using,3957
4069,inheritance,8823
4069,inheritance,10470
4069,inheritance,10621
4407,causative_of,541
4407,inheritance,2189
4426,inheritance,3259
4888,causative_of,3351
5856,subframe,3225
6222,using,10317
7357,inheritance,7397
7893,inheritance,7906
8016,perspective_on,9686
8016,perspective_on,729
8121,inheritance,8100
8475,inheritance,880
9145,using,9165
9606,causative_of,3267
9686,inheritance,642
9703,perspective_on,9719
9703,perspective_on,710
9719,inheritance,660
9729,inheritance,1257
11008,causative_of,11030
13143,see_also,224
283,see_also,2124
283,using,2124
283,using,6276
2124,inheritance,4580
2124,inheritance,7222
2703,inheritance,7487
7487,using,7474
9359,inheritance,2205
6755,inheritance,10792
51,inheritance,793
51,inheritance,808
51,inheritance,845
51,inheritance,192
51,inheritance,865
51,using,829
51,using,1197
11125,inheritance,2685
11125,see_also,2685
5021,inheritance,9345
13182,perspective_on,1604
2892,inheritance,10649
2892,inheritance,13489
2892,subframe,13582
577,see_also,666
918,see_also,666
1658,using,4709
2983,causative_of,3173
3198,causative_of,4741
3217,causative_of,3233
3217,inchoative_of,3701
3233,precedes,3701
3243,causative_of,3249
3401,causative_of,3377
3678,causative_of,3286
3778,causative_of,2999
3778,using,4202
3968,inheritance,3332
3995,using,3956
4764,causative_of,835
5864,subframe,3233
5864,subframe,3701
9708,perspective_on,9725
9725,inheritance,666
9743,causative_of,826
9743,inheritance,1271
1973,inheritance,11278
1973,inheritance,11331
11132,inheritance,2692
11132,see_also,2692
4941,inheritance,4947
4941,inheritance,4972
4941,inheritance,5141
4941,inheritance,7063
4941,inheritance,1204
4941,inheritance,9406
4941,using,8322
5046,inheritance,4941
5046,inheritance,5852
5046,inheritance,6111
5046,inheritance,6353
5046,inheritance,7039
5046,inheritance,4167
5046,inheritance,6753
5046,inheritance,1284
5046,inheritance,2089
5046,inheritance,6676
5046,inheritance,3763
5046,inheritance,4954
5046,inheritance,6667
5046,inheritance,7843
5046,inheritance,8163
5046,inheritance,8332
5046,inheritance,7986
5046,inheritance,9810
5046,inheritance,10869
5046,inheritance,10881
5046,inheritance,10894
5046,inheritance,9953
5046,inheritance,13534
5046,inheritance,13531
5053,using,9899
5141,inheritance,5148
7039,inheritance,7046
7039,using,2496
7147,inheritance,10821
7632,perspective_on,4941
8153,using,8163
1874,inheritance,11098
1874,inheritance,9447
2887,inheritance,10657
2887,using,4908
2887,using,3592
2887,using,8661
2887,inheritance,13491
2887,subframe,13588
4030,inheritance,4098
4030,inheritance,4023
4030,inheritance,1474
4030,inheritance,1627
4030,inheritance,4908
4030,inheritance,1784
4030,inheritance,5060
4030,inheritance,6796
4030,inheritance,6993
4030,inheritance,2887
4030,inheritance,7833
4030,inheritance,10419
4030,inheritance,10426
4030,inheritance,10941
4030,inheritance,7460
4030,inheritance,11139
4030,subframe,9870
4030,inheritance,13126
4030,using,13232
4030,inheritance,13533
4030,inheritance,13560
2894,inheritance,10658
2894,using,4909
2894,inheritance,13493
6288,using,6484
13152,inheritance,12833
3311,subframe,7395
1892,inheritance,6422
2405,inheritance,2928
2405,inheritance,4032
2405,inheritance,6926
2928,inheritance,2263
2928,inheritance,5976
2928,inheritance,2664
2928,inheritance,3759
2928,inheritance,3729
4032,inheritance,4093
4032,inheritance,4020
4032,inheritance,1467
4032,inheritance,1619
4032,inheritance,4910
4032,inheritance,1785
4032,inheritance,5062
4032,inheritance,6798
4032,inheritance,6995
4032,inheritance,2904
4032,inheritance,2890
4032,inheritance,7835
4032,inheritance,10421
4032,inheritance,10428
4032,inheritance,10943
4032,inheritance,7462
4032,inheritance,11140
4032,inheritance,13127
4032,using,13233
4032,inheritance,13535
4032,inheritance,13561
4032,inheritance,13599
4462,using,8523
5309,using,5329
1950,inheritance,2207
1950,inheritance,4923
1950,inheritance,3595
1950,inheritance,9041
1950,inheritance,9186
1950,using,2310
1950,using,4290
1950,using,5761
1950,using,5243
1950,using,10447
1950,inheritance,13499
1382,subframe,1683
1382,subframe,1664
1382,subframe,1728
1382,subframe,1735
1382,subframe,1709
1382,subframe,1697
1382,subframe,1725
1382,subframe,1855
1382,subframe,1852
1382,subframe,1574
1382,subframe,5524
1697,precedes,1725
1697,precedes,1852
11745,inheritance,11863
11745,inheritance,11903
4496,causative_of,5615
4496,using,6162
4935,inheritance,8493
4935,inheritance,5044
4935,inheritance,13265
4935,inheritance,3154
4935,inheritance,13464
4938,inheritance,4944
4938,inheritance,4969
4938,inheritance,5138
4938,inheritance,7060
4938,inheritance,9402
4938,inheritance,9816
4938,inheritance,952
4938,see_also,1220
4938,using,6973
5044,inheritance,4938
5044,inheritance,5850
5044,inheritance,6109
5044,inheritance,6351
